Ticket_ID,Created_Date,Resolution_Date,Status,Priority,Ticket_Type,Category,Country,Region,Latitude,Longitude,Cluster_ID,Cluster_Name,Similarity_Score,Similarity_Level,First_Response_Date,Assigned_Agent,Team,SLA_Status,Reopened,Resolution_Code,Department,Customer_ID,Channel,Description,Tags,Product,Customer_Satisfaction,Escalation_Level,Device_Type,Operating_System,Resolution_Notes,Resolution_Duration,Priority_Score,First_Response_Time,Queue
TCK-00062,2025-02-27 05:14:00,2025-03-03 19:26:54,Closed,Low,Incident,Integration,Singapore,APAC,3.6662,101.4765,10,Data Sync / Integration Delays,0.702,Medium,2025-02-27 15:22:23,Agent_035,Cloud Ops,Within SLA,No,No Fix Needed,Procurement,CUST-3255,Portal,User reported failure syncing data between CRM Portal and third-party API.,"config-error, urgent, on-prem",CRM Portal,,0,Desktop,Linux,Issue resolved via no fix needed.,4.0,1,10.139722222222222,Network Support
TCK-00063,2025-02-15 14:24:00,2025-02-17 10:19:48,Resolved,Medium,Request,Network,USA,AMER,38.574,-96.7392,13,Server Downtime,0.901,High,2025-02-15 18:43:00,Agent_001,Infrastructure Team,Within SLA,No,Duplicate,Marketing,CUST-3433,Phone,Connectivity issue reported affecting access to Billing System.,mobile,Billing System,,0,Server,Linux,Issue resolved via duplicate.,1.0,2,4.316666666666666,Service Desk
TCK-00064,2025-04-12 08:07:00,2025-04-21 09:18:55,Resolved,Low,Request,Integration,India,APAC,20.0677,81.3335,10,Data Sync / Integration Delays,0.947,High,2025-04-12 09:05:03,Agent_018,App Support,Breached,No,No Fix Needed,Legal,CUST-1591,Portal,User reported failure syncing data between CRM Portal and third-party API.,"config-error, migration",CRM Portal,,1,Server,Windows Server,Issue resolved via no fix needed.,9.0,1,0.9675,Infrastructure Support
TCK-00065,2025-04-13 01:37:00,2025-04-22 02:44:44,Resolved,Medium,Request,Access Management,USA,AMER,36.3431,-98.044,1,Login & Access Failures,0.488,Medium,2025-04-13 02:09:30,Agent_009,Helpdesk,Breached,Yes,No Fix Needed,Finance,CUST-1634,Portal,User unable to access API Gateway due to permission/role issue.,"urgent, vip-customer, data-loss",API Gateway,,2,Tablet,Windows,Issue resolved via no fix needed.,9.0,2,0.5416666666666666,Security Operations
TCK-00066,2025-03-25 15:03:00,2025-04-06 12:25:32,Closed,Medium,Incident,Security,China,APAC,38.0968,104.8265,11,Suspicious Login Attempts,0.853,High,2025-03-25 15:18:59,Agent_030,Security Team,Breached,No,Fixed,Sales,CUST-5109,Email,Potential security concern flagged involving Email Gateway access logs.,"outage, third-party, timeout",Email Gateway,,1,Server,Windows Server,Issue resolved via fixed.,11.0,2,0.2663888888888889,Network Support
TCK-00067,2025-02-28 02:27:00,,Open,Low,Incident,Performance,USA,AMER,37.8563,-96.5484,7,Performance Degradation,0.718,Medium,2025-02-28 07:31:06,Agent_025,Cloud Ops,Breached,No,Pending,Operations,CUST-1158,Chat,User reported significant slowdown while using Billing System.,mobile,Billing System,0,0,Mobile,iOS,No Resolution Yet,,1,5.068333333333333,Service Desk
TCK-00068,2025-09-07 20:33:00,2025-09-14 06:44:29,Resolved,Medium,Incident,Performance,Philippines,APAC,10.5805,123.6052,7,Performance Degradation,0.678,Medium,2025-09-08 00:14:21,Agent_035,Infrastructure Team,Breached,No,Duplicate,Finance,CUST-4714,Chat,User reported significant slowdown while using VPN Client.,"recurring, urgent, password-reset",VPN Client,,0,Laptop,Linux,Issue resolved via duplicate.,6.0,2,3.6891666666666665,Application Support
TCK-00069,2025-02-10 21:59:00,2025-02-18 10:16:00,Closed,Low,Request,Bug,Germany,EMEA,51.6793,11.1127,5,Application Crashes / Bugs,0.491,Medium,2025-02-11 06:46:32,Agent_002,App Support,Within SLA,No,Workaround Applied,Sales,CUST-4216,Email,Application error / unexpected behavior encountered while using Cloud Storage.,outage,Cloud Storage,,1,Server,Linux,Issue resolved via workaround applied.,7.0,1,8.792222222222222,Service Desk
TCK-00070,2025-11-28 08:00:00,2025-12-01 14:42:44,Resolved,Low,Incident,Bug,Singapore,APAC,1.0601,102.9744,5,Application Crashes / Bugs,0.793,High,2025-11-28 15:32:30,Agent_017,App Support,Within SLA,No,Workaround Applied,Marketing,CUST-3212,Phone,Application error / unexpected behavior encountered while using API Gateway.,"new-user, migration",API Gateway,,2,Tablet,Windows,Issue resolved via workaround applied.,3.0,1,7.541666666666667,Hardware Support
TCK-00071,2025-10-12 00:54:00,2025-10-16 11:56:29,Closed,Low,Incident,Access Management,Mexico,AMER,21.4154,-102.3942,14,Permission / Role Errors,0.99,High,2025-10-12 10:19:24,Agent_007,Helpdesk,Within SLA,No,Duplicate,Finance,CUST-3289,Phone,User unable to access API Gateway due to permission/role issue.,"outage, vip-customer",API Gateway,,0,Server,Windows Server,Issue resolved via duplicate.,4.0,1,9.423333333333334,Security Operations
TCK-00072,2025-05-06 12:51:00,2025-05-10 10:01:07,Closed,Medium,Change,Security,India,APAC,19.3611,79.0687,4,Security Vulnerabilities,0.585,Medium,2025-05-07 02:57:52,Agent_007,Security Team,Within SLA,No,User Error,Operations,CUST-2799,Email,Potential security concern flagged involving API Gateway access logs.,"recurring, license, data-loss",API Gateway,,3,Laptop,Linux,Issue resolved via user error.,3.0,2,14.114444444444445,Access Management
TCK-00073,2025-11-24 13:03:00,2025-11-25 14:44:28,Closed,High,Request,Access Management,India,APAC,22.4345,79.313,1,Login & Access Failures,0.482,Medium,2025-11-24 13:19:08,Agent_005,Helpdesk,Within SLA,Yes,Fixed,Marketing,CUST-1703,Portal,User unable to access Billing System due to permission/role issue.,data-loss,Billing System,,3,Server,Linux,Issue resolved via fixed.,1.0,3,0.2688888888888889,Service Desk
TCK-00074,2025-10-06 18:44:00,2025-10-07 15:22:37,Closed,Critical,Request,Software,USA,AMER,36.0334,-97.6645,9,Software Installation Issues,0.892,High,2025-10-06 18:50:10,Agent_030,Helpdesk,Breached,No,No Fix Needed,Sales,CUST-4147,Phone,Installation or update issue reported for Cloud Storage.,firewall,Cloud Storage,,0,Tablet,Windows,Issue resolved via no fix needed.,0.0,4,0.10277777777777777,Service Desk
TCK-00075,2025-11-26 01:45:00,2025-12-02 08:19:48,Closed,Low,Incident,Software,Brazil,AMER,-16.374,-51.4128,9,Software Installation Issues,0.906,High,2025-11-26 02:46:21,Agent_030,Helpdesk,Within SLA,No,User Error,Legal,CUST-5399,Email,Installation or update issue reported for API Gateway.,"password-reset, vip-customer",API Gateway,,1,Mobile,Android,Issue resolved via user error.,6.0,1,1.0225,Application Support
TCK-00076,2025-04-27 14:24:00,2025-04-28 14:48:36,Resolved,High,Request,Network,South Africa,EMEA,-28.948,22.5943,13,Server Downtime,0.99,High,2025-04-27 14:46:22,Agent_029,Infrastructure Team,Within SLA,No,No Fix Needed,IT,CUST-1372,Portal,Connectivity issue reported affecting access to API Gateway.,"config-error, timeout, urgent",API Gateway,,0,Tablet,Windows,Issue resolved via no fix needed.,1.0,3,0.37277777777777776,Application Support
TCK-00077,2025-09-20 11:09:00,2025-09-27 16:06:54,Resolved,Medium,Request,Software,USA,AMER,38.1782,-96.2105,15,Patch & Update Failures,0.99,High,2025-09-20 17:33:28,Agent_021,Helpdesk,Breached,No,No Fix Needed,Sales,CUST-1035,Email,Installation or update issue reported for VPN Client.,timeout,VPN Client,,0,Mobile,Android,Issue resolved via no fix needed.,7.0,2,6.407777777777778,Network Support
TCK-00078,2025-05-01 09:07:00,2025-05-05 17:52:27,Closed,Medium,Problem,Database,Singapore,APAC,-0.0096,102.3802,8,Database Query Failures,0.608,Medium,2025-05-01 16:50:11,Agent_039,Database Team,Breached,No,Cannot Reproduce,Operations,CUST-1145,Portal,Query timeout / failure reported when CRM Portal accessed backend database.,"vip-customer, password-reset, data-loss",CRM Portal,,0,Tablet,iOS,Issue resolved via cannot reproduce.,4.0,2,7.719722222222222,Database Support
TCK-00079,2025-06-09 10:09:00,2025-06-12 20:22:26,Resolved,Medium,Incident,Access Management,India,APAC,22.404,77.5437,1,Login & Access Failures,0.584,Medium,2025-06-09 10:51:41,Agent_036,Helpdesk,Within SLA,No,User Error,IT,CUST-5358,Email,User unable to access Internal Wiki due to permission/role issue.,urgent,Internal Wiki,,1,Server,Windows Server,Issue resolved via user error.,3.0,2,0.7113888888888888,Application Support
TCK-00080,2025-04-19 13:35:00,2025-04-24 02:57:17,Resolved,Low,Incident,Network,Japan,APAC,36.7161,137.4361,13,Server Downtime,0.787,High,2025-04-19 19:32:21,Agent_019,Network Team,Within SLA,Yes,No Fix Needed,IT,CUST-3564,Email,Connectivity issue reported affecting access to VPN Client.,"mobile, cloud",VPN Client,,0,Mobile,Android,Issue resolved via no fix needed.,4.0,1,5.9558333333333335,Database Support
TCK-00081,2025-10-18 01:22:00,,In Progress,Medium,Request,Access Management,Brazil,AMER,-14.4557,-53.4784,1,Login & Access Failures,0.46,Medium,2025-10-18 14:06:41,Agent_028,Helpdesk,Breached,No,Pending,Marketing,CUST-3334,Email,User unable to access HR Self-Service due to permission/role issue.,"latency, firewall, password-reset",HR Self-Service,0,1,Server,Windows Server,No Resolution Yet,,2,12.744722222222222,Access Management
TCK-00082,2025-04-14 21:04:00,2025-04-16 17:21:05,Resolved,Medium,Incident,Software,Germany,EMEA,52.4508,9.6879,9,Software Installation Issues,0.777,High,2025-04-15 01:37:12,Agent_013,App Support,Within SLA,No,Fixed,Marketing,CUST-5551,Email,Installation or update issue reported for Mobile App.,"outage, mobile",Mobile App,,1,Desktop,Windows,Issue resolved via fixed.,1.0,2,4.553333333333334,Application Support
TCK-00083,2025-09-06 08:00:00,2025-09-10 07:38:31,Closed,Low,Incident,Security,Brazil,AMER,-15.0316,-52.5255,4,Security Vulnerabilities,0.658,Medium,2025-09-07 04:14:42,Agent_038,Security Team,Within SLA,No,Fixed,Operations,CUST-5437,Portal,Potential security concern flagged involving VPN Client access logs.,"license, migration, latency",VPN Client,,0,Mobile,iOS,Issue resolved via fixed.,3.0,1,20.245,Application Support
TCK-00084,2025-01-14 08:14:00,2025-01-17 06:27:05,Closed,Medium,Request,Integration,India,APAC,21.4615,79.1224,10,Data Sync / Integration Delays,0.821,High,2025-01-14 10:01:57,Agent_035,App Support,Within SLA,No,Duplicate,Sales,CUST-5361,Walk-in,User reported failure syncing data between CRM Portal and third-party API.,"latency, upgrade",CRM Portal,,0,Laptop,Linux,Issue resolved via duplicate.,2.0,2,1.7991666666666666,Hardware Support
TCK-00085,2025-01-25 14:03:00,2025-01-27 16:25:43,Resolved,High,Incident,Network,Philippines,APAC,14.506,122.6015,2,Network Connectivity Issues,0.675,Medium,2025-01-25 17:00:36,Agent_007,Infrastructure Team,Breached,No,Cannot Reproduce,Finance,CUST-5138,Email,Connectivity issue reported affecting access to Email Gateway.,"third-party, timeout, migration",Email Gateway,,1,Server,Windows Server,Issue resolved via cannot reproduce.,2.0,3,2.96,Database Support
TCK-00086,2025-03-24 08:34:00,2025-03-30 04:24:33,Resolved,Medium,Request,Integration,Canada,AMER,54.6888,-106.427,10,Data Sync / Integration Delays,0.73,Medium,2025-03-24 09:26:58,Agent_017,App Support,Breached,No,Fixed,Procurement,CUST-1608,Portal,User reported failure syncing data between ERP Suite and third-party API.,"vip-customer, recurring",ERP Suite,,0,Server,Windows Server,Issue resolved via fixed.,5.0,2,0.8827777777777778,Access Management
TCK-00087,2025-04-02 21:13:00,2025-04-05 21:02:55,Resolved,Medium,Incident,Bug,Singapore,APAC,1.0989,102.2931,5,Application Crashes / Bugs,0.773,High,2025-04-02 23:29:08,Agent_010,App Support,Within SLA,No,Fixed,Operations,CUST-3708,Portal,Application error / unexpected behavior encountered while using VPN Client.,"data-loss, password-reset, config-error",VPN Client,,0,Laptop,Linux,Issue resolved via fixed.,2.0,2,2.2688888888888887,Service Desk
TCK-00088,2025-07-07 10:20:00,2025-07-10 09:05:46,Closed,Medium,Incident,Access Management,Japan,APAC,36.8465,136.7443,1,Login & Access Failures,0.57,Medium,2025-07-07 11:05:01,Agent_029,Helpdesk,Within SLA,No,Cannot Reproduce,Operations,CUST-4835,Phone,User unable to access Billing System due to permission/role issue.,"new-user, outage",Billing System,,2,Mobile,iOS,Issue resolved via cannot reproduce.,2.0,2,0.7502777777777778,Application Support
TCK-00089,2025-03-01 15:28:00,2025-03-03 20:04:31,Closed,High,Problem,Software,Philippines,APAC,14.3145,120.847,9,Software Installation Issues,0.916,High,2025-03-01 16:35:34,Agent_017,App Support,Breached,No,Workaround Applied,HR,CUST-3247,Phone,Installation or update issue reported for VPN Client.,"migration, urgent, data-loss",VPN Client,,2,Desktop,Windows,Issue resolved via workaround applied.,2.0,3,1.126111111111111,Security Operations
TCK-00090,2025-04-19 18:23:00,,In Progress,Medium,Incident,Access Management,India,APAC,20.6511,79.8611,1,Login & Access Failures,0.599,Medium,2025-04-19 20:26:41,Agent_039,Helpdesk,Breached,No,Pending,Procurement,CUST-2674,Portal,User unable to access Email Gateway due to permission/role issue.,"latency, on-prem, third-party",Email Gateway,0,3,Laptop,Windows,No Resolution Yet,,2,2.0613888888888887,Infrastructure Support
TCK-00091,2025-11-25 01:14:00,2025-11-26 07:15:34,Closed,High,Incident,Integration,Canada,AMER,54.122,-105.5485,10,Data Sync / Integration Delays,0.93,High,2025-11-25 03:34:06,Agent_015,App Support,Within SLA,No,User Error,Operations,CUST-1377,Portal,User reported failure syncing data between API Gateway and third-party API.,"new-user, password-reset, upgrade",API Gateway,,0,Desktop,Linux,Issue resolved via user error.,1.0,3,2.335,Network Support
TCK-00092,2025-01-11 09:14:00,2025-01-12 10:16:00,Closed,Critical,Request,Software,India,APAC,21.8304,80.5188,9,Software Installation Issues,0.875,High,2025-01-11 09:34:45,Agent_010,Helpdesk,Breached,No,Fixed,HR,CUST-5083,Email,Installation or update issue reported for Cloud Storage.,"third-party, new-user, on-prem",Cloud Storage,,0,Mobile,Android,Issue resolved via fixed.,1.0,4,0.3458333333333333,Infrastructure Support
TCK-00093,2025-05-29 07:45:00,2025-05-31 11:12:26,Closed,High,Request,Performance,Mexico,AMER,25.2097,-100.7432,12,Slow Response Times,0.897,High,2025-05-29 08:08:34,Agent_026,Cloud Ops,Breached,No,Cannot Reproduce,Operations,CUST-5330,Portal,User reported significant slowdown while using Mobile App.,vip-customer,Mobile App,,0,Server,Windows Server,Issue resolved via cannot reproduce.,2.0,3,0.3927777777777778,Infrastructure Support
TCK-00094,2025-06-20 04:32:00,2025-06-20 22:54:15,Closed,High,Problem,Integration,Canada,AMER,56.1593,-104.6465,10,Data Sync / Integration Delays,0.874,High,2025-06-20 06:09:01,Agent_028,App Support,Within SLA,No,Cannot Reproduce,Marketing,CUST-1361,Portal,User reported failure syncing data between Email Gateway and third-party API.,password-reset,Email Gateway,,1,Laptop,Windows,Issue resolved via cannot reproduce.,0.0,3,1.6169444444444445,Database Support
TCK-00095,2025-08-07 01:40:00,2025-08-09 13:46:59,Closed,High,Incident,Security,Canada,AMER,58.0291,-105.5622,4,Security Vulnerabilities,0.731,Medium,2025-08-07 04:35:34,Agent_018,Security Team,Breached,No,Workaround Applied,Finance,CUST-4083,Chat,Potential security concern flagged involving Internal Wiki access logs.,"third-party, firewall, migration",Internal Wiki,,0,Tablet,Windows,Issue resolved via workaround applied.,2.0,3,2.926111111111111,Infrastructure Support
TCK-00096,2025-08-15 04:37:00,2025-08-23 18:21:58,Resolved,Medium,Request,Security,USA,AMER,36.5169,-94.9932,11,Suspicious Login Attempts,0.791,High,2025-08-15 11:02:24,Agent_032,Security Team,Breached,No,No Fix Needed,HR,CUST-4190,Email,Potential security concern flagged involving HR Self-Service access logs.,"timeout, new-user, migration",HR Self-Service,,0,Server,Windows Server,Issue resolved via no fix needed.,8.0,2,6.423333333333333,Database Support
TCK-00097,2025-03-01 18:48:00,2025-03-11 05:36:29,Closed,Low,Request,Software,India,APAC,20.8933,79.4774,9,Software Installation Issues,0.77,High,2025-03-02 05:51:39,Agent_027,Helpdesk,Breached,No,Duplicate,Procurement,CUST-3974,Walk-in,Installation or update issue reported for Billing System.,third-party,Billing System,,0,Tablet,iOS,Issue resolved via duplicate.,9.0,1,11.060833333333333,Hardware Support
TCK-00098,2025-04-28 12:32:00,2025-05-07 20:07:24,Closed,Medium,Incident,Software,Brazil,AMER,-13.7489,-50.7517,15,Patch & Update Failures,0.99,High,2025-04-28 19:57:31,Agent_021,App Support,Breached,No,Duplicate,Operations,CUST-5697,Phone,Installation or update issue reported for ERP Suite.,on-prem,ERP Suite,,0,Server,Linux,Issue resolved via duplicate.,9.0,2,7.425277777777778,Database Support
TCK-00099,2025-11-16 04:19:00,2025-11-16 15:54:36,Closed,Critical,Incident,Software,India,APAC,21.0191,79.3924,9,Software Installation Issues,0.773,High,2025-11-16 04:29:17,Agent_027,Helpdesk,Within SLA,No,Workaround Applied,Finance,CUST-3978,Email,Installation or update issue reported for Mobile App.,third-party,Mobile App,,0,Mobile,Android,Issue resolved via workaround applied.,0.0,4,0.1713888888888889,Service Desk
TCK-00100,2025-08-08 06:34:00,2025-08-11 04:38:10,Closed,High,Request,Integration,Philippines,APAC,10.7248,119.5553,3,API Integration Errors,0.702,Medium,2025-08-08 09:27:40,Agent_014,App Support,Breached,No,Cannot Reproduce,Operations,CUST-1840,Email,User reported failure syncing data between Cloud Storage and third-party API.,"mobile, new-user",Cloud Storage,,0,Mobile,Android,Issue resolved via cannot reproduce.,2.0,3,2.8944444444444444,Infrastructure Support
TCK-00101,2025-07-18 20:41:00,2025-07-20 01:42:43,Closed,Critical,Incident,Network,UAE,EMEA,22.9755,53.0867,13,Server Downtime,0.945,High,2025-07-18 21:07:27,Agent_039,Network Team,Breached,No,User Error,IT,CUST-4652,Walk-in,Connectivity issue reported affecting access to Cloud Storage.,on-prem,Cloud Storage,,0,Mobile,iOS,Issue resolved via user error.,1.0,4,0.44083333333333335,Network Support
TCK-00102,2025-11-23 21:54:00,2025-11-25 00:53:04,Closed,Critical,Change,Bug,Canada,AMER,53.7402,-105.25,5,Application Crashes / Bugs,0.591,Medium,2025-11-23 22:47:03,Agent_006,App Support,Breached,No,Fixed,IT,CUST-2633,Portal,Application error / unexpected behavior encountered while using Internal Wiki.,upgrade,Internal Wiki,,0,Laptop,Linux,Issue resolved via fixed.,1.0,4,0.8841666666666667,Network Support
TCK-00103,2025-03-17 23:46:00,2025-03-21 05:14:20,Closed,Medium,Incident,Performance,India,APAC,19.1705,76.9478,12,Slow Response Times,0.99,High,2025-03-18 00:04:48,Agent_019,Cloud Ops,Within SLA,No,No Fix Needed,Operations,CUST-3079,Portal,User reported significant slowdown while using Internal Wiki.,"third-party, upgrade",Internal Wiki,,1,Server,Linux,Issue resolved via no fix needed.,3.0,2,0.31333333333333335,Access Management
